iteration,style_loss,content_loss,total_loss,inference_time,ssim,psnr,lpips
270,202306240.0,3287661.2,205593900.0,1568.9549446105957,0.18255405,15.63922618153108,0.0
271,200813310.0,3288542.5,204101860.0,1503.5243034362793,0.18266137,15.637655516221132,0.0
272,199378980.0,3288947.5,202667920.0,1658.5183143615725,0.18276846,15.63611637118316,0.0
273,197962910.0,3288844.8,201251760.0,1603.8553714752195,0.18287547,15.634606795028285,0.0
274,196557870.0,3288397.5,199846270.0,1590.3940200805664,0.18298292,15.633122004904555,0.0
275,195181220.0,3287929.0,198469150.0,1580.73091506958,0.18309139,15.631658174212273,0.0
276,193822080.0,3287752.2,197109840.0,1617.3090934753418,0.18320148,15.6302126884183,0.0
277,192437140.0,3288203.8,195725340.0,1665.5197143554688,0.18331337,15.62878219261898,0.0
278,191015410.0,3289328.8,194304740.0,1647.6831436157229,0.18342693,15.627367020841383,0.0
279,189614290.0,3290981.2,192905260.0,1515.949010848999,0.18354166,15.625970718367288,0.0
280,188301810.0,3292741.5,191594540.0,1647.7839946746826,0.18365681,15.6245975842854,0.0
281,187061730.0,3294192.5,190355920.0,1508.047580718994,0.18377174,15.623249288479704,0.0
282,185799700.0,3295015.2,189094700.0,1665.3950214385986,0.18388617,15.62192639331091,0.0
283,184457220.0,3295099.8,187752320.0,1554.254770278931,0.18400012,15.620625840996444,0.0
284,183102560.0,3294565.2,186397120.0,1537.8272533416748,0.18411396,15.619343821003064,0.0
285,181846670.0,3293814.0,185140480.0,1525.0768661499023,0.18422806,15.618072194033008,0.0
286,180698220.0,3293336.0,183991550.0,1549.4232177734375,0.18434279,15.616804574485386,0.0
287,179563650.0,3293461.2,182857100.0,1586.6799354553225,0.18445842,15.615539873395734,0.0
288,178351330.0,3294377.2,181645710.0,1654.2444229125977,0.18457489,15.614278623992918,0.0
289,177077650.0,3295989.0,180373630.0,1546.1347103118896,0.18469185,15.61302696815584,0.0
290,175823870.0,3297977.2,179121860.0,1646.9087600708008,0.18480873,15.611791757846618,0.0
291,174650080.0,3299888.0,177949970.0,1534.040927886963,0.18492514,15.610577937887069,0.0
